X,date,count,event,semester,type,tag75,tag69,tag66,substitute_time,datetime,posix,weekday,year,semester_week,pred
651,2015-09-08,1133,No Event,Fall,Lunch," shrimp quarter"" dip; po boy ""french"," shrimp dip; quarter"" boy ""french po"," shrimp dip; quarter"" boy ""french po",13:00:00,2015-09-08 13:00:00,2015-09-08 13:00:00,Tuesday,2015,1,964.0975892498029
652,2015-09-08,1611,No Event,Fall,Dinner, rice; crab rangoons; jasmine duck stir beef broccoli fry; with, rice; rangoons; crab duck jasmine broccoli beef stir with fry;, rice; rangoons; crab duck jasmine broccoli beef stir with fry;,18:00:00,2015-09-08 18:00:00,2015-09-08 18:00:00,Tuesday,2015,1,1536.5862221430161
653,2015-09-09,1104,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-09 8:00:00,2015-09-09 08:00:00,Wednesday,2015,1,1052.095665413256
654,2015-09-09,1072,No Event,Fall,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2015-09-09 13:00:00,2015-09-09 13:00:00,Wednesday,2015,1,1031.8424253310059
655,2015-09-09,1381,No Event,Fall,Dinner, potato cheese pierogi chicken & w/ apples, cheese potato w/ apples pierogi &, cheese & potato pierogi apples w/,18:00:00,2015-09-09 18:00:00,2015-09-09 18:00:00,Wednesday,2015,1,1421.1196584764384
656,2015-09-10,1052,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-10 8:00:00,2015-09-10 08:00:00,Thursday,2015,2,915.961078842098
657,2015-09-10,965,No Event,Fall,Lunch, cantina bar taco, cantina bar taco, cantina bar taco,13:00:00,2015-09-10 13:00:00,2015-09-10 13:00:00,Thursday,2015,2,915.6886127298488
658,2015-09-10,1070,No Event,Fall,Dinner, with basmati indian of spiced lamb citrus mint; potatoes; roast leg and, with basmati indian spiced potatoes; mint; citrus and of leg roast lamb, with basmati indian spiced potatoes; mint; citrus and of leg roast lamb,18:00:00,2015-09-10 18:00:00,2015-09-10 18:00:00,Thursday,2015,2,1183.642924010111
659,2015-09-11,711,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-11 8:00:00,2015-09-11 08:00:00,Friday,2015,2,838.2257412459858
660,2015-09-11,936,No Event,Fall,Lunch, tartar cole slaw; chop american new england, tartar slaw; cole new england fry; fish, tartar slaw; cole new england fry; fish,13:00:00,2015-09-11 13:00:00,2015-09-11 13:00:00,Friday,2015,2,859.6812412212151
661,2015-09-11,1290,No Event,Fall,Dinner, and roast sauce; chicken porcini in, and porcini sauce; in chicken roast, and sauce; in chicken roast porcini,18:00:00,2015-09-11 18:00:00,2015-09-11 18:00:00,Friday,2015,2,958.9049319903542
662,2015-09-12,540,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-12 8:00:00,2015-09-12 08:00:00,Saturday,2015,2,602.6860381482495
663,2015-09-12,1026,No Event,Fall,Lunch," and ""dawgs spuds"""," and spuds"" ""dawgs"," and spuds"" ""dawgs",13:00:00,2015-09-12 13:00:00,2015-09-12 13:00:00,Saturday,2015,2,956.5100607822958
664,2015-09-12,1285,No Event,Fall,Dinner, chicken wings; cheese celery; blue bbq carrots; honey buffalo, chicken wings; cheese buffalo philly cheesesteak beef;, chicken wings; cheese buffalo philly cheesesteak beef;,18:00:00,2015-09-12 18:00:00,2015-09-12 18:00:00,Saturday,2015,2,1180.4430966826394
665,2015-09-13,1159,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-13 8:00:00,2015-09-13 08:00:00,Sunday,2015,2,651.2534703465869
666,2015-09-13,901,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-09-13 13:00:00,2015-09-13 13:00:00,Sunday,2015,2,953.052595283805
667,2015-09-13,1493,No Event,Fall,Dinner, roasted lavender scalloped potato chicken; honey, roasted scalloped potato braised beef ale short ribs;, roasted scalloped potato braised beef ale short ribs;,18:00:00,2015-09-13 18:00:00,2015-09-13 18:00:00,Sunday,2015,2,1333.0320966461486
668,2015-09-14,1067,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-14 8:00:00,2015-09-14 08:00:00,Monday,2015,2,1014.7265070923768
669,2015-09-14,987,No Event,Fall,Lunch, sandwich; charlie's steak chicken seeded steakhouse, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-09-14 13:00:00,2015-09-14 13:00:00,Monday,2015,2,982.2898015025446
670,2015-09-14,1435,No Event,Fall,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2015-09-14 18:00:00,2015-09-14 18:00:00,Monday,2015,2,1492.178928274307
671,2015-09-15,1164,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-15 8:00:00,2015-09-15 08:00:00,Tuesday,2015,2,1000.1748058689593
672,2015-09-15,1054,No Event,Fall,Lunch, grilled sandwich; basil portabella aioli mozz chicken w/fresh, grilled sandwich; mozz portabella w/fresh chicken aioli basil, grilled sandwich; mozz portabella w/fresh chicken aioli basil,13:00:00,2015-09-15 13:00:00,2015-09-15 13:00:00,Tuesday,2015,2,964.6842741563137
673,2015-09-15,1500,No Event,Fall,Dinner, roasted southern tips mushrooms; red sirloin fried mashed with, roasted with steamed broccoli mashed red, roasted steamed with broccoli rosemary red mashed,18:00:00,2015-09-15 18:00:00,2015-09-15 18:00:00,Tuesday,2015,2,1523.9842455187945
674,2015-09-16,1022,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-16 8:00:00,2015-09-16 08:00:00,Wednesday,2015,2,1040.5274367552308
675,2015-09-16,1002,No Event,Fall,Lunch, sausage patty; sausage); egg (no mccharlie tater chicken, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-09-16 13:00:00,2015-09-16 13:00:00,Wednesday,2015,2,1009.8855372482292
676,2015-09-16,1280,No Event,Fall,Dinner, steamed short kalbi fried chicken; breast teriyaki ribs; beef of, steamed short breast of fried ribs; kalbi beef chicken; teriyaki, steamed short breast of fried ribs; kalbi beef chicken; teriyaki,18:00:00,2015-09-16 18:00:00,2015-09-16 18:00:00,Wednesday,2015,2,1412.7053486640862
677,2015-09-17,1008,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-17 8:00:00,2015-09-17 08:00:00,Thursday,2015,3,904.3928501840729
678,2015-09-17,920,No Event,Fall,Lunch, sauce; cheese peas marinara alfredo steamed bolognese, sauce; cheese alfredo peas marinara bolognese steamed, sauce; cheese marinara steamed alfredo peas bolognese,13:00:00,2015-09-17 13:00:00,2015-09-17 13:00:00,Thursday,2015,3,945.692628741087
679,2015-09-17,1058,No Event,Fall,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2015-09-17 18:00:00,2015-09-17 18:00:00,Thursday,2015,3,1323.562205636747
680,2015-09-18,594,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-18 8:00:00,2015-09-18 08:00:00,Friday,2015,3,826.6575125879607
681,2015-09-18,923,No Event,Fall,Lunch, grilled and vermont tomato; cheddar cheese;, grilled and cheese; tomato; vermont cheddar, grilled and cheese; tomato; vermont cheddar,13:00:00,2015-09-18 13:00:00,2015-09-18 13:00:00,Friday,2015,3,873.0019029789974
682,2015-09-18,1156,No Event,Fall,Dinner, cous roasted shrimp vegetables; honey and chicken; harissa casablanca chraime; tfaya, cous roasted harissa chicken; and honey, cous roasted harissa chicken; and honey,18:00:00,2015-09-18 18:00:00,2015-09-18 18:00:00,Friday,2015,3,963.8156598150815
683,2015-09-19,454,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-19 8:00:00,2015-09-19 08:00:00,Saturday,2015,3,591.1178094902244
684,2015-09-19,956,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-09-19 13:00:00,2015-09-19 13:00:00,Saturday,2015,3,914.2769237608322
685,2015-09-19,1252,No Event,Fall,Dinner, broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;,18:00:00,2015-09-19 18:00:00,2015-09-19 18:00:00,Saturday,2015,3,1173.7082917494395
686,2015-09-20,1073,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-20 8:00:00,2015-09-20 08:00:00,Sunday,2015,3,639.6852416885619
687,2015-09-20,914,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-09-20 13:00:00,2015-09-20 13:00:00,Sunday,2015,3,943.516380669508
688,2015-09-20,1495,No Event,Fall,Dinner, new roasted in butter; potatoes parsley beets;, new roasted in parsley butter; beets; potatoes, roasted of new butter; potatoes roast,18:00:00,2015-09-20 18:00:00,2015-09-20 18:00:00,Sunday,2015,3,1323.140809012953
689,2015-09-21,1007,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-21 8:00:00,2015-09-21 08:00:00,Monday,2015,3,1003.1582784343517
690,2015-09-21,928,No Event,Fall,Lunch, gyro; olives; cheese; feta tzatziki kalamata lettuce; iceberg pita bread;, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita,13:00:00,2015-09-21 13:00:00,2015-09-21 13:00:00,Monday,2015,3,903.1954826965732
691,2015-09-21,1525,No Event,Fall,Dinner, bbq chicken; pork corn spare smoky ribs; mountain, bbq pork chicken; spare corn and, bbq pork chicken; spare corn and,18:00:00,2015-09-21 18:00:00,2015-09-21 18:00:00,Monday,2015,3,1549.2546750326983
692,2015-09-22,1107,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-22 8:00:00,2015-09-22 08:00:00,Tuesday,2015,3,988.6065772109345
693,2015-09-22,984,No Event,Fall,Lunch, arugula and salad sandwich; fontina; with artichoke grilled cavatappi hummus chicken pasta, and arugula hummus cavatappi with pasta grilled chicken fontina;, and arugula hummus cavatappi with pasta grilled chicken fontina;,13:00:00,2015-09-22 13:00:00,2015-09-22 13:00:00,Tuesday,2015,3,921.4591518689226
694,2015-09-22,1453,No Event,Fall,Dinner, rice; chicken vegetable curry; spring duck and green roll; jasmine vegetables; scallion emerald, rice; emerald vegetables; scallion roll; and vegetable curry; jasmine duck spring green chicken, rice; green vegetable roll; duck sauce,18:00:00,2015-09-22 18:00:00,2015-09-22 18:00:00,Tuesday,2015,3,1442.916183692037
695,2015-09-23,972,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-23 8:00:00,2015-09-23 08:00:00,Wednesday,2015,3,1028.9592080972056
696,2015-09-23,969,No Event,Fall,Lunch, torta; chicken mole cuban corn blue tortilla, torta; chicken mole cuban corn tortilla blue, torta; chicken mole cuban corn tortilla blue,13:00:00,2015-09-23 13:00:00,2015-09-23 13:00:00,Wednesday,2015,3,916.1539093482306
697,2015-09-23,1487,No Event,Fall,Dinner, lasagna zucchini red al and with eggplant, lasagna al zucchini and chicken forno; marsala;, lasagna al zucchini and chicken forno;,18:00:00,2015-09-23 18:00:00,2015-09-23 18:00:00,Wednesday,2015,3,1415.330944840854
698,2015-09-24,953,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-24 8:00:00,2015-09-24 08:00:00,Thursday,2015,4,892.8246215260476
699,2015-09-24,997,No Event,Fall,Lunch, wrap; chicken and cape cod kettle, wrap; chicken and cod cape kettle, wrap; chicken and chips cod cape kettle,13:00:00,2015-09-24 13:00:00,2015-09-24 13:00:00,Thursday,2015,4,944.6835915475147
700,2015-09-24,925,No Event,Fall,Dinner, steamed rice bison chili; turkey carrots;, steamed bison rice chili; turkey carrots;, steamed rice bison turkey chili; carrots;,18:00:00,2015-09-24 18:00:00,2015-09-24 18:00:00,Thursday,2015,4,1144.0340089930426
701,2015-09-25,718,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-25 8:00:00,2015-09-25 08:00:00,Friday,2015,4,815.0892839299354
702,2015-09-25,853,No Event,Fall,Lunch, fried green catfish sweet potato hoagie; tomato tortilla sandwich;, fried tomato sweet potato green sandwich; catfish hoagie; tortilla, fried tomato green sandwich; hoagie; catfish tortilla sweet potato,13:00:00,2015-09-25 13:00:00,2015-09-25 13:00:00,Friday,2015,4,851.7080009425172
703,2015-09-25,741,No Event,Fall,Dinner, chimichurri sauce; steak; grilled flank verde valencia; potatoes; paella mediterranean rojo, sauce; chimichurri flank verde steak; rojo grilled, sauce; chimichurri flank verde steak; rojo grilled,18:00:00,2015-09-25 18:00:00,2015-09-25 18:00:00,Friday,2015,4,973.1804739671445
704,2015-09-26,537,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-26 8:00:00,2015-09-26 08:00:00,Saturday,2015,4,579.5495808321991
705,2015-09-26,851,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-09-26 13:00:00,2015-09-26 13:00:00,Saturday,2015,4,904.7407091465354
706,2015-09-26,1269,No Event,Fall,Dinner, bar noodle, bar noodle, bar noodle,18:00:00,2015-09-26 18:00:00,2015-09-26 18:00:00,Saturday,2015,4,1013.6907771033586
707,2015-09-27,1049,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-27 8:00:00,2015-09-27 08:00:00,Sunday,2015,4,628.1170130305366
708,2015-09-27,832,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-09-27 13:00:00,2015-09-27 13:00:00,Sunday,2015,4,933.9801660552112
709,2015-09-27,1505,No Event,Fall,Dinner, salmon; delmonico of seasonal vegetables; gratin, delmonico salmon; seasonal gratin of vegetables;, delmonico salmon; seasonal gratin of vegetables;,18:00:00,2015-09-27 18:00:00,2015-09-27 18:00:00,Sunday,2015,4,1388.7697787064715
710,2015-09-28,689,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-28 8:00:00,2015-09-28 08:00:00,Monday,2015,4,991.5900497763264
711,2015-09-28,854,No Event,Fall,Lunch, garlic herb steamed and chicken broccoli, chicken herb and broccoli steamed garlic, chicken herb and broccoli steamed garlic,13:00:00,2015-09-28 13:00:00,2015-09-28 13:00:00,Monday,2015,4,895.1408976188336
712,2015-09-28,1427,No Event,Fall,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2015-09-28 18:00:00,2015-09-28 18:00:00,Monday,2015,4,1465.171435105581
713,2015-09-29,1044,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-29 8:00:00,2015-09-29 08:00:00,Tuesday,2015,4,977.0383485529092
714,2015-09-29,852,No Event,Fall,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2015-09-29 13:00:00,2015-09-29 13:00:00,Tuesday,2015,4,927.7049832725891
715,2015-09-29,1452,No Event,Fall,Dinner, steamed rice bison chili; turkey carrots;, steamed bison rice chili; turkey carrots;, steamed rice bison turkey chili; carrots;,18:00:00,2015-09-29 18:00:00,2015-09-29 18:00:00,Tuesday,2015,4,1432.9712940094803
716,2015-09-30,979,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-30 8:00:00,2015-09-30 08:00:00,Wednesday,2015,4,1017.3909794391805
