"","date","count","event","semester","type","tag75","tag69","tag66","substitute_time","datetime","posix","weekday","year","semester_week"
"100",2014-10-05,424,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-05 8:00:00",2014-10-05 08:00:00,"Sunday",2014,6
"101",2014-10-05,922,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2014-10-05 13:00:00",2014-10-05 13:00:00,"Sunday",2014,6
"102",2014-10-05,1056,"No Event","Fall","Dinner"," asparagus; bourbon mashed chutney; potatoes; roast sauce roasted peaches; turkey; cider grilled cranberry of mill bbq and apple pork squash breast chop;"," of mashed roast gravy; breast roasted"," roasted of new butter; potatoes roast","18:00:00","2014-10-05 18:00:00",2014-10-05 18:00:00,"Sunday",2014,6
"103",2014-10-06,964,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-06 8:00:00",2014-10-06 08:00:00,"Monday",2014,6
"104",2014-10-06,938,"No Event","Fall","Lunch"," tortilla potato turkey sweet citrus aioli; arugula;"," turkey arugula; aioli; citrus burger; potato sweet roll;"," turkey arugula; aioli; citrus burger; potato sweet roll;","13:00:00","2014-10-06 13:00:00",2014-10-06 13:00:00,"Monday",2014,6
"105",2014-10-06,1452,"No Event","Fall","Dinner"," roasted sugar steamed snap rosemary chicken"," roasted rosemary flat steamed snap steak; iron sugar"," roasted steamed with broccoli rosemary red mashed","18:00:00","2014-10-06 18:00:00",2014-10-06 18:00:00,"Monday",2014,6
"106",2014-10-07,889,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-07 8:00:00",2014-10-07 08:00:00,"Tuesday",2014,6
"107",2014-10-07,856,"No Event","Fall","Lunch"," shrimp quarter"" dip; po boy ""french"," shrimp dip; quarter"" boy ""french po"," shrimp dip; quarter"" boy ""french po","13:00:00","2014-10-07 13:00:00",2014-10-07 13:00:00,"Tuesday",2014,6
"108",2014-10-07,1453,"No Event","Fall","Dinner"," rice; crab rangoons; jasmine duck stir beef broccoli fry; with"," rice; rangoons; crab duck jasmine broccoli beef stir with fry;"," rice; rangoons; crab duck jasmine broccoli beef stir with fry;","18:00:00","2014-10-07 18:00:00",2014-10-07 18:00:00,"Tuesday",2014,6
"109",2014-10-08,997,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-08 8:00:00",2014-10-08 08:00:00,"Wednesday",2014,7
"110",2014-10-08,901,"No Event","Fall","Lunch"," wrap xxx vegetable turkey roasted club","other","other","13:00:00","2014-10-08 13:00:00",2014-10-08 13:00:00,"Wednesday",2014,7
"111",2014-10-08,1528,"No Event","Fall","Dinner"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","18:00:00","2014-10-08 18:00:00",2014-10-08 18:00:00,"Wednesday",2014,7
"112",2014-10-09,920,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-09 8:00:00",2014-10-09 08:00:00,"Thursday",2014,7
"113",2014-10-09,867,"No Event","Fall","Lunch"," cantina bar taco"," cantina bar taco"," cantina bar taco","13:00:00","2014-10-09 13:00:00",2014-10-09 13:00:00,"Thursday",2014,7
"114",2014-10-09,1184,"No Event","Fall","Dinner"," with basmati indian of spiced lamb citrus mint; potatoes; roast leg and"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb","18:00:00","2014-10-09 18:00:00",2014-10-09 18:00:00,"Thursday",2014,7
"115",2014-10-10,821,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-10 8:00:00",2014-10-10 08:00:00,"Friday",2014,7
"116",2014-10-10,773,"No Event","Fall","Lunch"," tartar cole slaw; chop american new england"," tartar slaw; cole new england fry; fish"," tartar slaw; cole new england fry; fish","13:00:00","2014-10-10 13:00:00",2014-10-10 13:00:00,"Friday",2014,7
"117",2014-10-10,652,"No Event","Fall","Dinner"," and roast sauce; chicken porcini in"," and porcini sauce; in chicken roast"," and sauce; in chicken roast porcini","18:00:00","2014-10-10 18:00:00",2014-10-10 18:00:00,"Friday",2014,7
"118",2014-10-11,392,"Mid Semester Break","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-11 8:00:00",2014-10-11 08:00:00,"Saturday",2014,7
"119",2014-10-11,398,"Mid Semester Break","Fall","Lunch"," and ""dawgs spuds"""," and spuds"" ""dawgs"," and spuds"" ""dawgs","13:00:00","2014-10-11 13:00:00",2014-10-11 13:00:00,"Saturday",2014,7
"120",2014-10-11,524,"Mid Semester Break","Fall","Dinner"," chicken wings; cheese celery; blue bbq carrots; honey buffalo"," chicken wings; cheese buffalo philly cheesesteak beef;"," chicken wings; cheese buffalo philly cheesesteak beef;","18:00:00","2014-10-11 18:00:00",2014-10-11 18:00:00,"Saturday",2014,7
"121",2014-10-12,155,"Mid Semester Break","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-12 8:00:00",2014-10-12 08:00:00,"Sunday",2014,7
"122",2014-10-12,485,"Mid Semester Break","Fall","Lunch"," sauce; free cage sausage wheat sweet french cheese link; meatballs; bolognese and herb eggs; toast; garlic pancake uncured manicotti; breadsticks; marinara whole scrambled italian"," sauce; free cage and cheese toast; sweet eggs; scrambled manicotti; french pancake uncured"," free cage egg; scrambled bacon; boiled hard","13:00:00","2014-10-12 13:00:00",2014-10-12 13:00:00,"Sunday",2014,7
"123",2014-10-12,508,"Mid Semester Break","Fall","Dinner"," potato arctic ribs; short scalloped char beef roasted ale sprouts; braised cranberry with vinaigrette;"," roasted scalloped potato braised beef ale short ribs;"," roasted scalloped potato braised beef ale short ribs;","18:00:00","2014-10-12 18:00:00",2014-10-12 18:00:00,"Sunday",2014,7
"124",2014-10-13,231,"Mid Semester Break","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-13 8:00:00",2014-10-13 08:00:00,"Monday",2014,7
"125",2014-10-13,608,"Mid Semester Break","Fall","Lunch"," sandwich; charlie's steak chicken seeded steakhouse"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2014-10-13 13:00:00",2014-10-13 13:00:00,"Monday",2014,7
"126",2014-10-13,697,"Mid Semester Break","Fall","Dinner"," tortilla; corn fajita filling; chicken with"," tortilla; corn fajita filling; chicken with"," tortilla; filling; fajita corn chicken black","18:00:00","2014-10-13 18:00:00",2014-10-13 18:00:00,"Monday",2014,7
"127",2014-10-14,323,"Mid Semester Break","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-14 8:00:00",2014-10-14 08:00:00,"Tuesday",2014,7
"128",2014-10-14,724,"Mid Semester Break","Fall","Lunch"," grilled sandwich; basil portabella aioli mozz chicken w/fresh"," grilled sandwich; mozz portabella w/fresh chicken aioli basil"," grilled sandwich; mozz portabella w/fresh chicken aioli basil","13:00:00","2014-10-14 13:00:00",2014-10-14 13:00:00,"Tuesday",2014,7
"129",2014-10-14,1220,"Mid Semester Break","Fall","Dinner"," roasted southern tips mushrooms; red sirloin fried mashed with"," roasted with steamed broccoli mashed red"," roasted steamed with broccoli rosemary red mashed","18:00:00","2014-10-14 18:00:00",2014-10-14 18:00:00,"Tuesday",2014,7
"130",2014-10-15,979,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-15 8:00:00",2014-10-15 08:00:00,"Wednesday",2014,8
"131",2014-10-15,983,"No Event","Fall","Lunch"," sausage patty; sausage); egg (no mccharlie tater chicken"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2014-10-15 13:00:00",2014-10-15 13:00:00,"Wednesday",2014,8
"132",2014-10-15,1352,"No Event","Fall","Dinner"," steamed short kalbi fried chicken; breast teriyaki ribs; beef of"," steamed short breast of fried ribs; kalbi beef chicken; teriyaki"," steamed short breast of fried ribs; kalbi beef chicken; teriyaki","18:00:00","2014-10-15 18:00:00",2014-10-15 18:00:00,"Wednesday",2014,8
"133",2014-10-16,842,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-16 8:00:00",2014-10-16 08:00:00,"Thursday",2014,8
"134",2014-10-16,869,"No Event","Fall","Lunch"," sauce; cheese peas marinara alfredo steamed bolognese"," sauce; cheese alfredo peas marinara bolognese steamed"," sauce; cheese marinara steamed alfredo peas bolognese","13:00:00","2014-10-16 13:00:00",2014-10-16 13:00:00,"Thursday",2014,8
"135",2014-10-16,1304,"No Event","Fall","Dinner"," cheese pierogi & potato and apples w/"," cheese potato w/ apples pierogi &"," cheese & potato pierogi apples w/","18:00:00","2014-10-16 18:00:00",2014-10-16 18:00:00,"Thursday",2014,8
"136",2014-10-17,871,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-17 8:00:00",2014-10-17 08:00:00,"Friday",2014,8
"137",2014-10-17,863,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2014-10-17 13:00:00",2014-10-17 13:00:00,"Friday",2014,8
"138",2014-10-17,1056,"No Event","Fall","Dinner"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","18:00:00","2014-10-17 18:00:00",2014-10-17 18:00:00,"Friday",2014,8
"139",2014-10-18,463,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-18 8:00:00",2014-10-18 08:00:00,"Saturday",2014,8
"140",2014-10-18,765,"No Event","Fall","Lunch"," hamburger xxx bun; breakfast waffle chicken buffalo free fries; cage sub; breast; scrambled bacon; uncured pork meatball"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2014-10-18 13:00:00",2014-10-18 13:00:00,"Saturday",2014,8
"141",2014-10-18,877,"No Event","Fall","Dinner"," grilled and vermont tomato; cheddar cheese;"," grilled and cheese; tomato; vermont cheddar"," grilled and cheese; tomato; vermont cheddar","18:00:00","2014-10-18 18:00:00",2014-10-18 18:00:00,"Saturday",2014,8
"142",2014-10-19,359,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-19 8:00:00",2014-10-19 08:00:00,"Sunday",2014,8
"143",2014-10-19,709,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2014-10-19 13:00:00",2014-10-19 13:00:00,"Sunday",2014,8
"144",2014-10-19,951,"No Event","Fall","Dinner"," new roasted in butter; potatoes parsley beets;"," new roasted in parsley butter; beets; potatoes"," roasted of new butter; potatoes roast","18:00:00","2014-10-19 18:00:00",2014-10-19 18:00:00,"Sunday",2014,8
"145",2014-10-20,950,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-20 8:00:00",2014-10-20 08:00:00,"Monday",2014,8
"146",2014-10-20,884,"No Event","Fall","Lunch"," gyro; olives; cheese; feta tzatziki kalamata lettuce; iceberg pita bread;"," gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita"," gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita","13:00:00","2014-10-20 13:00:00",2014-10-20 13:00:00,"Monday",2014,8
"147",2014-10-20,1519,"No Event","Fall","Dinner"," bbq chicken; pork corn spare smoky ribs; mountain"," bbq pork chicken; spare corn and"," bbq pork chicken; spare corn and","18:00:00","2014-10-20 18:00:00",2014-10-20 18:00:00,"Monday",2014,8
"148",2014-10-21,848,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-21 8:00:00",2014-10-21 08:00:00,"Tuesday",2014,8
"149",2014-10-21,873,"No Event","Fall","Lunch"," xxx arugula hummus, and with chicken moz grilled arugula, fontina; & fresh"," xxx moz with fontina; hummus, arugula, chicken grilled fresh arugula and &"," xxx moz with fontina; hummus, arugula, chicken grilled fresh arugula and &","13:00:00","2014-10-21 13:00:00",2014-10-21 13:00:00,"Tuesday",2014,8
"150",2014-10-21,1428,"No Event","Fall","Dinner"," rice; chicken vegetable curry; spring duck and green roll; jasmine vegetables; scallion emerald"," rice; emerald vegetables; scallion roll; and vegetable curry; jasmine duck spring green chicken"," rice; green vegetable roll; duck sauce","18:00:00","2014-10-21 18:00:00",2014-10-21 18:00:00,"Tuesday",2014,8
"151",2014-10-22,930,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-22 8:00:00",2014-10-22 08:00:00,"Wednesday",2014,9
"152",2014-10-22,902,"No Event","Fall","Lunch"," torta; chicken mole cuban corn blue tortilla"," torta; chicken mole cuban corn tortilla blue"," torta; chicken mole cuban corn tortilla blue","13:00:00","2014-10-22 13:00:00",2014-10-22 13:00:00,"Wednesday",2014,9
"153",2014-10-22,1392,"No Event","Fall","Dinner"," lasagna zucchini red al and with eggplant"," lasagna al zucchini and chicken forno; marsala;"," lasagna al zucchini and chicken forno;","18:00:00","2014-10-22 18:00:00",2014-10-22 18:00:00,"Wednesday",2014,9
"154",2014-10-23,774,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-23 8:00:00",2014-10-23 08:00:00,"Thursday",2014,9
"155",2014-10-23,1009,"No Event","Fall","Lunch"," wrap - xxx val buffalo burger chicken"," - wrap xxx burger val buffalo chicken"," - wrap xxx burger val buffalo chicken","13:00:00","2014-10-23 13:00:00",2014-10-23 13:00:00,"Thursday",2014,9
"156",2014-10-23,1234,"No Event","Fall","Dinner"," honey of potatoes; steamed roasted lamb apples; lavender with leg chicken; and roast cider beans green mashed"," mashed potatoes; steamed roast chicken; leg cider of with beans apples; and lamb roasted green lavender honey"," mashed potatoes; steamed roast chicken; leg cider of with beans apples; and lamb roasted green lavender honey","18:00:00","2014-10-23 18:00:00",2014-10-23 18:00:00,"Thursday",2014,9
"157",2014-10-24,804,"Family Weekend","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-24 8:00:00",2014-10-24 08:00:00,"Friday",2014,9
"158",2014-10-24,946,"Family Weekend","Fall","Lunch"," new autumn parsley sauce; potatoes vermont cakes; of steamed cod tartar quintet corned beans; in broccoli;"," new beans; sauce; steamed cakes; quintet potatoes tartar of in corned vermont cod broccoli; parsley autumn"," new beans; sauce; steamed cakes; quintet potatoes tartar of in corned vermont cod broccoli; parsley autumn","13:00:00","2014-10-24 13:00:00",2014-10-24 13:00:00,"Friday",2014,9
"159",2014-10-24,719,"Family Weekend","Fall","Dinner"," steamed rice bison chili; turkey carrots;"," steamed bison rice chili; turkey carrots;"," steamed rice bison turkey chili; carrots;","18:00:00","2014-10-24 18:00:00",2014-10-24 18:00:00,"Friday",2014,9
"160",2014-10-25,531,"Family Weekend","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2014-10-25 8:00:00",2014-10-25 08:00:00,"Saturday",2014,9
"161",2014-10-25,654,"Family Weekend","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2014-10-25 13:00:00",2014-10-25 13:00:00,"Saturday",2014,9
